PROJ_NUM,PO,SD_NUM,SD_NAME,FACILITY,CLEAN_FACILITY_NAME,FACILITY_KEY,MINCODE,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,FACILITY_TYPE,DESCRIPTION,PROGRAM,PROJECT_CODE,STATUS,YEAR_COMPLETED,PROV_TOTAL,SD_ACTUAL,_3RD_PARTY_ACTUAL,TOTAL_ACTUAL
127720,DC,43,Coquitlam,Moody Middle,MOODY MIDDLE,MOODY,04343086,49.27496187,-122.8387839,Middle,Universally Accessible Playground Equipment,PEP,NEW,6 Complete,2018/2019,105000,,,105000.0
126065-02,RC,43,Coquitlam,Anmore Elementary,ANMORE ELEMENTARY,ANMORE,04343002,49.31190712,-122.860464,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
126065-03,RC,43,Coquitlam,Eagle Ridge Elementary,EAGLE RIDGE ELEMENTARY,EAGLE RIDGE,04343020,49.28559083,-122.8168578,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
113042,RC,43,Coquitlam,Lord Baden Powell Elementary,LORD BADEN POWELL ELEMENTARY,LORD BADEN POWELL,04343034,49.24720043,-122.8738428,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
126065-01,RC,43,Coquitlam,"Major upgrade project - transfer $
 (was Various)","MAJOR UPGRADE PROJECT - TRANSFER $
 (WAS VARIOUS)","MAJOR UPGRADE PROJECT - TRANSFER $
 (WAS VARIOUS)", ,,,N/A,Seismic Upgrade (structural),Seismic - Phase 1,UPGRADE,6 Complete,2016/2017,10000000,0,0,10000000.0
115232,RC,43,Coquitlam,Meadowbrook Elementary,MEADOWBROOK ELEMENTARY,MEADOWBROOK,04343037,49.26671529,-122.8010787,Elementary,Seismic - Phase 1 Upgrade - OPERATING GRANTS,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
126065-04,RC,43,Coquitlam,Parkland Elementary,PARKLAND ELEMENTARY,PARKLAND,04343049,49.26223871,-122.8493771,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
114956,RC,43,Coquitlam,Pitt River Community Middle ,PITT RIVER COMMUNITY MIDDLE ,PITT RIVER COMMUNITY,04343082,49.25381878,-122.7736264,Middle,Replacement With A 450 Capacity Middle School,Seismic - Phase 1,REPLACE,6 Complete,2015/2016,20052135,0,0,20052135.0
126065-05,RC,43,Coquitlam,R.C. MacDonald Elementary,R.C. MACDONALD ELEMENTARY,R.C. MACDONALD,04343023,49.24519227,-122.8222615,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
126065-07,RC,43,Coquitlam,Roy Stibbs Elementary,ROY STIBBS ELEMENTARY,ROY STIBBS,04343056,49.25380031,-122.8834025,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
127009,RC,43,Coquitlam,Gleneagle Secondary,GLENEAGLE SECONDARY,GLENEAGLE,04343125,49.28418348,-122.8068089,Secondary,Energy,SEP,ENERGY,6 Complete,2015/2016,498000,0,0,498000.0
126952,RC,43,Coquitlam,Anmore,ANMORE,ANMORE,04343002,49.31190712,-122.860464,Elementary,Energy,SEP,ENERGY,6 Complete,2015/2016,220000,0,0,220000.0
127396-01,DC,43,Coquitlam,Coquitlam Alternate Basic Education (CABE),COQUITLAM ALTERNATE BASIC EDUCATION (CABE),COQUITLAM ALTERNATE BASIC EDUCATION (CABE),04343060,49.25676322,-122.8546703,Secondary,Heating System Replacement,SEP,MECHUP,6 Complete,2017/2018,648000,0,0,648000.0
127152-01,RC,43,Coquitlam,Maple Creek Middle School,MAPLE CREEK MIDDLE SCHOOL,MAPLE CREEK,04343091,49.27911164,-122.7803726,Middle,LED Lighting Upgrade,SEP,ENERGY,6 Complete,2016/2017,156500,17300,0,173800.0
127705-2,DC,43,Coquitlam,Dr. Charles Best Secondary,DR. CHARLES BEST SECONDARY,DR. CHARLES BEST,04343080,49.26394856,-122.8224034,Secondary,Phase 1 of 2: Rooftop units and DDC upgrades.,SEP,MECHUP,6 Complete,2018/2019,820312,,,820312.0
127705-1,DC,43,Coquitlam,Summit Middle School,SUMMIT MIDDLE SCHOOL,SUMMIT,04343114,49.29551161,-122.8065631,Middle,Phase 1 of 3: Heating plant and DDC controls upgrades.,SEP,MECHUP,6 Complete,2018/2019,393750,,,393750.0
127152-02,RC,43,Coquitlam,Westwood Elementary,WESTWOOD ELEMENTARY,WESTWOOD,04343070,49.27715051,-122.7813755,Elementary,Replace HVAC system,SEP,MECHUP,6 Complete,2016/2017,270500,0,0,270500.0
127396-02,DC,43,Coquitlam,Westwood Elementary ,WESTWOOD ELEMENTARY ,WESTWOOD,04343070,49.27715051,-122.7813755,Elementary,Roof Top Unit Replacement,SEP,MECHUP,6 Complete,2017/2018,262300,0,0,262300.0
126840,HH,44,North Vancouver,Boundary Elementary,BOUNDARY ELEMENTARY,BOUNDARY,04444043,49.33365897,-123.052541,Elementary,Boiler Replacement,CNCP,MECHUP,6 Complete,2015/2016,480000,42300,23000,545300.0
127627-2,DC,44,North Vancouver,Ross Road Elementary,ROSS ROAD ELEMENTARY,ROSS ROAD,04444029,49.33481128,-123.0307742,Elementary,Replacement of the low efficiency boilers in conjunction with the window replacement project proposed for 2018 will further reduce the buildings energy consumption.  The boilers are not currently  VFA requirements but are inefficient and at end of life. ,CNCP,MECHUP,6 Complete,2018/2019,183680,,,183680.0
127627-1,DC,44,North Vancouver,Braemar Elementary,BRAEMAR ELEMENTARY,BRAEMAR,04444024,49.34266232,-123.0791526,Elementary,Replacement of the low efficiency modular boiler in conjunction with the window replacement project proposed for 2018 will further reduce the buildings energy consumption.  The boiler is not currently a VFA requirements but is inefficient and at end of life. ,CNCP,MECHUP,6 Complete,2018/2019,259880,,,259880.0
127753,DC,44,North Vancouver,Norgate Elementary,NORGATE ELEMENTARY,NORGATE,04444013,49.32110439,-123.1103507,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
116576,HH,44,North Vancouver,Windsor Secondary,WINDSOR SECONDARY,WINDSOR,04444026,49.31386993,-122.9979818,Secondary,Seismic Upgrade (Phase 2 - 2013),Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,4842658,167973,0,5010631.0
127153-02,HH,44,North Vancouver,Cove Cliff Elementary,COVE CLIFF ELEMENTARY,COVE CLIFF,04444049,49.3228636,-122.9482552,Elementary,"Complete renewal of the failed metal roofing system, corroded and detached roof fasteners which has compromised the roof insulation system and structural roof elements.  This system failure has resulted in water ingress and mold propagation on wooden structural elements within the ceiling space and has become a significant health and safety risk.  In addition, the metal roof panels  are very susceptible to sudden detachment during high wind conditions. ",SEP,ROOFREP,6 Complete,2016/2017,650037,0,0,650037.0
127385,DC,44,North Vancouver,Various ,VARIOUS ,VARIOUS, ,,,N/A,Complete renewal of the fire alarm system,SEP,HEALTH,6 Complete,2017/2018,843072,0,0,843072.0
127626-2,DC,44,North Vancouver,Capilano Elementary,CAPILANO ELEMENTARY,CAPILANO,04444008,49.32799282,-123.1088667,Elementary,Complete replacement of the wood and aluminum windows in the school.,SEP,REPLACE,6 Complete,2018/2019,898208,,,898208.0
127626-1,DC,44,North Vancouver,Eastview Elementary,EASTVIEW ELEMENTARY,EASTVIEW,04444017,49.3249295,-123.0398737,Elementary,Complete replacement of the wood and aluminum windows in the school.,SEP,REPLACE,6 Complete,2018/2019,848248,,,848248.0
127153-03,HH,44,North Vancouver,Cleveland Elementary,CLEVELAND ELEMENTARY,CLEVELAND,04444027,49.34673406,-123.1086991,Elementary,Replace windows,SEP,RENO,6 Complete,2016/2017,295770,0,0,295770.0
126953,HH,44,North Vancouver,Cleveland Elementary,CLEVELAND ELEMENTARY,CLEVELAND,04444027,49.34673406,-123.1086991,Elementary,Window replacement,SEP,RENO,6 Complete,2015/2016,286600,0,0,286600.0
127509,HH,44,North Vancouver,Ridgeway Elementary,RIDGEWAY ELEMENTARY,RIDGEWAY,04444003,49.3151843,-123.0616631,Elementary,water damage at modular classrooms,SPP,RENO,6 Complete,2017/2018,1047469,0,0,1047469.0
127651,DC,45,West Vancouver,Gleneagles Ch�Ax�� Elementary,GLENEAGLES CH�AX�� ELEMENTARY,GLENEAGLES CH�AX��, ,,,Elementary,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
115313,HH,45,West Vancouver,West Vancouver Secondary,WEST VANCOUVER SECONDARY,WEST VANCOUVER,04545015,49.3378016,-123.1613719,Secondary,Seismic - Phase 1 Upgrade - OPERATING GRANTS,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
127601-1,DC,45,West Vancouver,Irwin Park Elementary,IRWIN PARK ELEMENTARY,IRWIN PARK,04545060,49.33569434,-123.1801798,Elementary,Building enclosure renewal.,SEP,REPLACE,6 Complete,2018/2019,2134432.84,,,2134432.8
126955,HH,45,West Vancouver,Caulfield Elementary,CAULFIELD ELEMENTARY,CAULFIELD,04545020,49.34489023,-123.2519059,Elementary,Energy,SEP,ENERGY,6 Complete,2015/2016,130900,0,0,130900.0
126954,HH,45,West Vancouver,Cedardale Elementary,CEDARDALE ELEMENTARY,CEDARDALE, ,,,Elementary,Health,SEP,HEALTH,6 Complete,2015/2016,206300,0,0,206300.0
127601-2,DC,45,West Vancouver,Irwin Park Elementary,IRWIN PARK ELEMENTARY,IRWIN PARK,04545060,49.33569434,-123.1801798,Elementary,Heating and Ventalation renewal.,SEP,MECHUP,6 Complete,2018/2019,1544000.16,,,1544000.2
127010,HH,45,West Vancouver,Cypress Park Primary,CYPRESS PARK PRIMARY,CYPRESS PARK PRIMARY,04545035,49.34112749,-123.2385657,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,400000,0,0,400000.0
127459,DC,45,West Vancouver,West Vancouver Secondary,WEST VANCOUVER SECONDARY,WEST VANCOUVER,04545015,49.3378016,-123.1613719,Secondary,Replace Failed boiler and upgrade outdated/inefficient ventalation system,SEP,MECHUP,6 Complete,2017/2018,672000,0,0,672000.0
127154-01,HH,45,West Vancouver,Ridgeview Elementary,RIDGEVIEW ELEMENTARY,RIDGEVIEW,04545070,49.33750358,-123.1495055,Elementary,Re-roof,SEP,ROOFREP,6 Complete,2016/2017,716000.04,0,0,716000.0
127154-02,HH,45,West Vancouver,"Various - Caulfield Eleementary, Cypress Park Primary, Gleneagles Eagles Chaxay Elementary, Hollyburn Elementary, West Bay Elementary, Westcott Elementary","VARIOUS - CAULFIELD ELEEMENTARY, CYPRESS PARK PRIMARY, GLENEAGLES EAGLES CHAXAY ELEMENTARY, HOLLYBURN ELEMENTARY, WEST BAY ELEMENTARY, WESTCOTT ELEMENTARY","VARIOUS - CAULFIELD ELEEMENTARY, CYPRESS PARK PRIMARY, GLENEAGLES EAGLES CHAXAY , HOLLYBURN , WEST BAY , WESTCOTT", ,,,N/A,Upgrade fire alarm system,SEP,HEALTH,6 Complete,2016/2017,271180.92,0,0,271180.9
127155-01,RC,46,Sunshine Coast,HALFMOON BAY ELEMENTARY,HALFMOON BAY ELEMENTARY,HALFMOON BAY,04646013,49.48227983,-123.8849309,Elementary,"Condensing boiler plant to replace existing, inefficient atmospheric heating boilers.  Boilers are now beyond expected useful service life.  Also replace pumps and piping withing the boiler room and re-connect to existing distribution pipe that routes through remainder of the school.  Provide DDC controls for new plant operations",CNCP,MECHUP,6 Complete,2016/2017,270500,50000,4500,325000.0
126956,RC,46,Sunshine Coast,Madeira Park Elementary,MADEIRA PARK ELEMENTARY,MADEIRA PARK,04646007,49.62106213,-124.0259147,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,453750,0,0,453750.0
127012-07,RC,46,Sunshine Coast,Kinnikinnick Elementary,KINNIKINNICK ELEMENTARY,KINNIKINNICK,04646022,49.49133545,-123.7755904,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,63600,0,0,63600.0
127012-02,RC,46,Sunshine Coast,Cedar Grove Elementary,CEDAR GROVE ELEMENTARY,CEDAR GROVE,04646018,49.3926311,-123.535561,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,40000,0,0,40000.0
127012-014,RC,46,Sunshine Coast,West Sechelt Elementary,WEST SECHELT ELEMENTARY,WEST SECHELT,04646016,49.47556583,-123.802249,Elem-Sec,Mechup,SEP,MECHUP,6 Complete,2015/2016,29400,0,0,29400.0
127012-04,RC,46,Sunshine Coast,Davis Bay Elementary,DAVIS BAY ELEMENTARY,DAVIS BAY,04646011,49.44387641,-123.723018,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,29000,0,0,29000.0
127012-09,RC,46,Sunshine Coast,Madeira Park Elementary,MADEIRA PARK ELEMENTARY,MADEIRA PARK,04646007,49.62106213,-124.0259147,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,28700,0,0,28700.0
127012-06,RC,46,Sunshine Coast,Halfmoon Bay Elementary,HALFMOON BAY ELEMENTARY,HALFMOON BAY,04646013,49.48227983,-123.8849309,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,25300,0,0,25300.0
127012-05,RC,46,Sunshine Coast,Elphinstone Secondary,ELPHINSTONE SECONDARY,ELPHINSTONE,04646008,49.40744108,-123.5172043,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,22200,0,0,22200.0
127012-08,RC,46,Sunshine Coast,Langdale Elementary,LANGDALE ELEMENTARY,LANGDALE,04646015,49.43932949,-123.4788966,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,21200,0,0,21200.0
127012-10,RC,46,Sunshine Coast,Pender Harbour Secondary,PENDER HARBOUR SECONDARY,PENDER HARBOUR,04646012,49.64168874,-123.9671085,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,20700,0,0,20700.0
127012-012,RC,46,Sunshine Coast,Sechelt Learning Centre,SECHELT LEARNING CENTRE,SECHELT LEARNING CENTRE, ,,,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,20000,0,0,20000.0
127012-011,RC,46,Sunshine Coast,Roberts Creek Elementary,ROBERTS CREEK ELEMENTARY,ROBERTS CREEK,04646009,49.4233587,-123.6438959,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,19600,0,0,19600.0
127012-03,RC,46,Sunshine Coast,Chatalech Secondary,CHATALECH SECONDARY,CHATALECH,04646017,49.47352508,-123.7689176,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,18900,0,0,18900.0
127012-013,RC,46,Sunshine Coast,Various,VARIOUS,VARIOUS, ,,,N/A,Mechup,SEP,MECHUP,6 Complete,2015/2016,18000,0,0,18000.0
127012-01,RC,46,Sunshine Coast,Board Office,BOARD OFFICE,BOARD OFFICE, ,,,N/A,Mechup,SEP,MECHUP,6 Complete,2015/2016,14400,0,0,14400.0
127457-01,DC,46,Sunshine Coast,Davis Bay Elementary ,DAVIS BAY ELEMENTARY ,DAVIS BAY,04646011,49.44387641,-123.723018,Elementary,Replace 100% electric heat with boiler/hydronic system,SEP,MECHUP,6 Complete,2017/2018,800000,0,0,800000.0
127602-1,DC,46,Sunshine Coast,Cedar Grove Elementary,CEDAR GROVE ELEMENTARY,CEDAR GROVE,04646018,49.3926311,-123.535561,Elementary,Replace aged boiler and electrical resistance heating system with new boilers and full hydronic heat.,SEP,MECHUP,6 Complete,2018/2019,800000,,,800000.0
127602-2,DC,46,Sunshine Coast,Roberts Creek Elementary,ROBERTS CREEK ELEMENTARY,ROBERTS CREEK,04646009,49.4233587,-123.6438959,Elementary,Replace aged Gym AHU and upgrade outdated/inefficient  boilers.,SEP,MECHUP,6 Complete,2018/2019,750000,,,750000.0
127457-02,DC,46,Sunshine Coast,Pender Harbour Secondary ,PENDER HARBOUR SECONDARY ,PENDER HARBOUR,04646012,49.64168874,-123.9671085,Secondary,Replace electric resistance heating system ,SEP,MECHUP,6 Complete,2017/2018,625000,0,0,625000.0
127155-03,RC,46,Sunshine Coast,Langdale Elementary,LANGDALE ELEMENTARY,LANGDALE,04646015,49.43932949,-123.4788966,Elementary,Replace HVAC system,SEP,MECHUP,6 Complete,2016/2017,497500,0,0,497500.0
127155-02,RC,46,Sunshine Coast,"Pender Harbour Secondary, Roberts Creek Elementary","PENDER HARBOUR SECONDARY, ROBERTS CREEK ELEMENTARY","PENDER HARBOUR , ROBERTS CREEK", ,,,N/A,Re-roof sections at various facilities,SEP,ROOFREP,6 Complete,2016/2017,750000,0,0,750000.0
126841,RC,47,Powell River,James Thomson Elementary,JAMES THOMSON ELEMENTARY,JAMES THOMSON,04747001,49.8894234,-124.562824,Elementary,Boiler Replacement,CNCP,MECHUP,6 Complete,2015/2016,52000,13800,12000,77800.0
127156-01,RC,47,Powell River,Texada Community School,TEXADA COMMUNITY SCHOOL,TEXADA COMMUNITY,04747014,49.76068995,-124.558259,Elem-Sec,Replace and upgrade of existing standard efficiency boiler (oroginal) with high efficiency condensing boiler system. This will reduce gas and operating costs as well as GHG emissions in effected schools. More details are included in the attached report.,CNCP,MECHUP,6 Complete,2016/2017,94800,63200,0,158000.0
127692,DC,47,Powell River,Edgehill Elementary,EDGEHILL ELEMENTARY,EDGEHILL,04747010,49.8520632,-124.5070945,Elementary,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
116611,RC,47,Powell River,Henderson Elementary,HENDERSON ELEMENTARY,HENDERSON,04747013,49.8655,-124.544,Elementary,Seismic - Phase 2 Upgrade,Seismic - Phase 2,UPGRADE,6 Complete,2015/2016,2833672,200000,0,3033672.0
126957,RC,47,Powell River,James Thomson Elementary School,JAMES THOMSON ELEMENTARY SCHOOL,JAMES THOMSON,04747001,49.8894234,-124.562824,Elementary,Energy,SEP,ENERGY,6 Complete,2015/2016,211750,0,0,211750.0
127156-02,RC,47,Powell River,Brooks Secondary,BROOKS SECONDARY,BROOKS,04747021,49.86258188,-124.542512,Secondary,Existing roof at end of life cycle,SEP,ROOFREP,6 Complete,2016/2017,530000,100000,0,630000.0
127603-1,DC,47,Powell River,Brooks Secondary,BROOKS SECONDARY,BROOKS,04747021,49.86258188,-124.542512,Secondary,Lighting Upgrade - replace Douglas Lighting Controller for the school.,SEP,ELECUP,6 Complete,2018/2019,100000,,,100000.0
127603-3,DC,47,Powell River,Brooks Secondary,BROOKS SECONDARY,BROOKS,04747021,49.86258188,-124.542512,Secondary,Replace DDC Controls.,SEP,ELECUP,6 Complete,2018/2019,120000,,,120000.0
127156-03,RC,47,Powell River,"Various - James Thomson Elementary, Kelly Creek Community, Edgehill Elementary, Henderson Elementary, Brooks Secondary, Oceanview Education Centre","VARIOUS - JAMES THOMSON ELEMENTARY, KELLY CREEK COMMUNITY, EDGEHILL ELEMENTARY, HENDERSON ELEMENTARY, BROOKS SECONDARY, OCEANVIEW EDUCATION CENTRE","VARIOUS - JAMES THOMSON , KELLY CREEK COMMUNITY, EDGEHILL , HENDERSON , BROOKS , OCEANVIEW EDUCATION CENTRE", ,,,N/A,Replace flooring,SEP,RENO,6 Complete,2016/2017,149028,0,0,149028.0
127398,DC,47,Powell River,Oceanview Education Centre,OCEANVIEW EDUCATION CENTRE,OCEANVIEW EDUCATION CENTRE, ,,,Middle,Re-Roof Building,SEP,ROOFREP,6 Complete,2017/2018,600000,0,0,600000.0
127603-2,DC,47,Powell River,Kelly Creek Community School,KELLY CREEK COMMUNITY SCHOOL,KELLY CREEK COMMUNITY,04747015,49.77891341,-124.3765874,Elementary,Upgrade Electrical Infrastructure.,SEP,ELECUP,6 Complete,2018/2019,150000,,,150000.0
127485-01,DC,48,Sea to Sky,Don Ross Middle ,DON ROSS MIDDLE ,DON ROSS,04848026,49.77368691,-123.1527891,Middle,Biomass Boiler Plant,SEP,MECHUP,6 Complete,2017/2018,450000,0,0,450000.0
127485-02,DC,48,Sea to Sky,"Howe Sound Secondary, Squamish Elementary","HOWE SOUND SECONDARY, SQUAMISH ELEMENTARY","HOWE SOUND , SQUAMISH", ,,,N/A,Biomass Boiler Plant,SEP,MECHUP,6 Complete,2017/2018,200000,0,0,200000.0
127157-05,RC,48,Sea to Sky,HOWE SOUND SEC-SQUAMISH ELEM BIOMASS PLANT,HOWE SOUND SEC-SQUAMISH ELEM BIOMASS PLANT,HOWE SOUND SEC-SQUAMISH ELEM BIOMASS PLANT, ,,,Elementary,Biomass Boiler Plant to service 2 schools that share common playfield,SEP,MECHUP,6 Complete,2016/2017,465000,0,4000,469000.0
127661,DC,48,Sea to Sky,Garibaldi Highlands Elementary,GARIBALDI HIGHLANDS ELEMENTARY,GARIBALDI HIGHLANDS,04848018,49.74191333,-123.1121288,Elementary,Complete HVAC upgrade.,SEP,MECHUP,6 Complete,2018/2019,1554850,,,1554850.0
126958,RC,48,Sea To Sky,Howe Sound Secondary/Squamish Elementary,HOWE SOUND SECONDARY/SQUAMISH ELEMENTARY,HOWE SOUND /SQUAMISH, ,,,Elem-Sec,Energy,SEP,ENERGY,6 Complete,2015/2016,436000,0,0,436000.0
127157-06,RC,48,Sea to Sky,Brackendale Elementary,BRACKENDALE ELEMENTARY,BRACKENDALE,04848023,49.77067163,-123.1518011,Elementary,Repair / Replacement of targeted roof area to address ongoing leakage,SEP,ROOFREP,6 Complete,2016/2017,100000,0,0,100000.0
127157-07,RC,48,Sea to Sky,Brackendale Elementary (Round 2),BRACKENDALE ELEMENTARY (ROUND 2),BRACKENDALE (ROUND 2),04848023,49.77067163,-123.1518011,Elementary,Replace roofing,SEP,RENO,6 Complete,2016/2017,200000,0,0,200000.0
127158-02,RC,49,Central Coast,Nusatsum Elementary Secondary School,NUSATSUM ELEMENTARY SECONDARY SCHOOL,NUSATSUM,04949008,52.388737,-126.538529,Elem-Sec,"Partially replace oil-fired boilers with Biomass Boilers, which can heat the school approximately 85-percent of the time, back-up electric boilers, DDC controls, replace valves and pumps. Project combines boiler plant for adjacent school, Sir Alexander Mackenzie Secondary",CNCP,MECHUP,6 Complete,2016/2017,180000,540000,0,720000.0
127679,DC,49,Central Coast,Bella Coola Elementary,BELLA COOLA ELEMENTARY,BELLA COOLA,04949004,52.37326762,-126.7584914,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
127462,DC,49,Central Coast,Sir Alexander Mackenzie ,SIR ALEXANDER MACKENZIE ,SIR ALEXANDER MACKENZIE,04949002,52.3887807,-126.5396867,Middle-Sec,"Air ventilation, and boiler plant Renewal. ",SEP,MECHUP,6 Complete,2017/2018,900000,0,0,900000.0
127660-6,DC,49,Central Coast,Sir Alexander Mackenzie Secondary,SIR ALEXANDER MACKENZIE SECONDARY,SIR ALEXANDER MACKENZIE,04949002,52.3887807,-126.5396867,Secondary,Asbestos abatement project to complete the heating system upgrade approved in 2017/18.,SEP,HEALTH,6 Complete,2018/2019,282000,,,282000.0
126959,RC,49,Central Coast,Shearwater Elementary,SHEARWATER ELEMENTARY,SHEARWATER,04949007,52.1472396,-128.0921208,Elementary,"Development of water source - Drilling and testing two wells, geologist's fees, barging and mobilization costs, access road construction. Site preparation and tank installation and construction of pump houses and treatment works",SEP,HEALTH,6 Complete,2016/2017,375000,0,0,375000.0
127158-03,RC,49,Central Coast,Shearwater Elementary,SHEARWATER ELEMENTARY,SHEARWATER,04949007,52.1472396,-128.0921208,Elementary,Development of water source-Site preparation and installation of pumphouses and treatment works.  Construction of pipe network.,SEP,MECHUP,6 Complete,2016/2017,475000,0,0,475000.0
127158-04,RC,49,Central Coast,Sir Alexander Mackenzie Secondary,SIR ALEXANDER MACKENZIE SECONDARY,SIR ALEXANDER MACKENZIE,04949002,52.3887807,-126.5396867,Secondary,Replace roofing,SEP,RENO,6 Complete,2016/2017,150000,0,0,150000.0
127660-1,DC,49,Central Coast,Sir Alexander Mackenzie Secondary,SIR ALEXANDER MACKENZIE SECONDARY,SIR ALEXANDER MACKENZIE,04949002,52.3887807,-126.5396867,Secondary,Restroom Exhaust System Renewal.,SEP,ELECUP,6 Complete,2018/2019,26666,,,26666.0
127660-4,DC,49,Central Coast,Sir Alexander Mackenzie Secondary,SIR ALEXANDER MACKENZIE SECONDARY,SIR ALEXANDER MACKENZIE,04949002,52.3887807,-126.5396867,Secondary,Restroom Fixture and Piping Renewal.,SEP,RENO,6 Complete,2018/2019,26667,,,26667.0
